"","Latitude....c.Grid_Points_Y.","Longitude....c.Grid_Points_X."
"4663",22.152,45.789
"4664",22.152,46.842
"4665",22.152,47.895
"4666",22.152,48.947
"4667",22.152,50
"4668",22.152,51.053
"4669",22.152,52.105
"4670",22.152,53.158
"4671",22.152,54.211
"4672",22.152,55.263
"4673",22.152,56.316
"4674",22.152,57.368
"4675",22.152,58.421
"4676",22.152,59.474
"4677",22.152,70
"4678",22.152,71.053
"4679",22.152,72.105
"4680",22.152,73.158
"4681",22.152,74.211
"4682",22.152,75.263
"4683",22.152,76.316
"4684",22.152,77.368
"4685",22.152,78.421
"4686",22.152,79.474
"4687",22.152,80.526
"4688",22.152,81.579
"4689",22.152,82.632
"4690",22.152,83.684
"4691",22.152,84.737
"4692",22.152,85.789
"4693",22.152,86.842
"4694",22.152,87.895
"4695",22.152,88.947
"4696",22.152,90
"4697",22.152,91.053
"4698",22.152,92.105
"4699",22.152,93.158
"4700",22.152,94.211
"4701",22.152,95.263
"4702",22.152,96.316
"4703",22.152,97.368
"4704",22.152,98.421
"4705",22.152,99.474
"4706",22.152,100.526
"4707",22.152,101.579
"4708",22.152,102.632
"4709",22.152,103.684
"4710",22.152,104.737
"4711",22.152,105.789
"4712",22.152,106.842
"4713",22.152,107.895
"4714",22.152,108.947
"4715",22.152,110
"4716",22.152,111.053
"4717",22.152,112.105
"4718",22.152,113.158
"4719",22.152,200.526
"4720",22.152,255.263
"4721",22.152,256.316
"4722",22.152,257.368
"4723",22.152,258.421
"4724",22.152,259.474
"4725",22.152,260.526
"4726",22.152,261.579
"4727",22.152,280.526
"4728",22.152,281.579
"4729",22.152,343.684
"4730",22.152,344.737
"4731",22.152,345.789
"4732",22.152,346.842
"4733",22.152,347.895
"4734",22.152,348.947
"4735",22.152,350
"4736",22.152,351.053
"4737",22.152,352.105
"4738",22.152,353.158
"4739",22.152,354.211
"4740",22.152,355.263
"4741",22.152,356.316
"4742",22.152,357.368
"4743",22.152,358.421
"4744",22.152,359.474
"4745",23.166,0.526
"4746",23.166,1.579
"4747",23.166,2.632
"4748",23.166,3.684
"4749",23.166,4.737
"4750",23.166,5.789
"4751",23.166,6.842
"4752",23.166,7.895
"4753",23.166,8.947
"4754",23.166,10
"4755",23.166,11.053
"4756",23.166,12.105
"4757",23.166,13.158
"4758",23.166,14.211
"4759",23.166,15.263
"4760",23.166,16.316
"4761",23.166,17.368
"4762",23.166,18.421
"4763",23.166,19.474
"4764",23.166,20.526
"4765",23.166,21.579
"4766",23.166,22.632
"4767",23.166,23.684
"4768",23.166,24.737
"4769",23.166,25.789
"4770",23.166,26.842
"4771",23.166,27.895
"4772",23.166,28.947
"4773",23.166,30
"4774",23.166,31.053
"4775",23.166,32.105
"4776",23.166,33.158
"4777",23.166,34.211
"4778",23.166,35.263
"4779",23.166,39.474
"4780",23.166,40.526
"4781",23.166,41.579
"4782",23.166,42.632
"4783",23.166,43.684
"4784",23.166,44.737
"4785",23.166,45.789
"4786",23.166,46.842
"4787",23.166,47.895
"4788",23.166,48.947
"4789",23.166,50
"4790",23.166,51.053
"4791",23.166,52.105
"4792",23.166,53.158
"4793",23.166,54.211
"4794",23.166,55.263
"4795",23.166,56.316
"4796",23.166,57.368
"4797",23.166,58.421
"4798",23.166,68.947
"4799",23.166,70
"4800",23.166,71.053
"4801",23.166,72.105
"4802",23.166,73.158
"4803",23.166,74.211
"4804",23.166,75.263
"4805",23.166,76.316
"4806",23.166,77.368
"4807",23.166,78.421
"4808",23.166,79.474
"4809",23.166,80.526
"4810",23.166,81.579
"4811",23.166,82.632
"4812",23.166,83.684
"4813",23.166,84.737
"4814",23.166,85.789
"4815",23.166,86.842
"4816",23.166,87.895
"4817",23.166,88.947
"4818",23.166,90
"4819",23.166,91.053
"4820",23.166,92.105
"4821",23.166,93.158
"4822",23.166,94.211
"4823",23.166,95.263
"4824",23.166,96.316
"4825",23.166,97.368
"4826",23.166,98.421
"4827",23.166,99.474
"4828",23.166,100.526
"4829",23.166,101.579
"4830",23.166,102.632
"4831",23.166,103.684
"4832",23.166,104.737
"4833",23.166,105.789
"4834",23.166,106.842
"4835",23.166,107.895
"4836",23.166,108.947
"4837",23.166,110
"4838",23.166,111.053
"4839",23.166,112.105
"4840",23.166,113.158
"4841",23.166,114.211
"4842",23.166,115.263
"4843",23.166,116.316
"4844",23.166,120.526
"4845",23.166,250
"4846",23.166,254.211
"4847",23.166,255.263
"4848",23.166,256.316
"4849",23.166,257.368
"4850",23.166,258.421
"4851",23.166,259.474
"4852",23.166,260.526
"4853",23.166,261.579
"4854",23.166,344.737
"4855",23.166,345.789
"4856",23.166,346.842
"4857",23.166,347.895
"4858",23.166,348.947
"4859",23.166,350
"4860",23.166,351.053
"4861",23.166,352.105
"4862",23.166,353.158
"4863",23.166,354.211
"4864",23.166,355.263
"4865",23.166,356.316
"4866",23.166,357.368
"4867",23.166,358.421
"4868",23.166,359.474
"4869",24.181,0.571
"4870",24.181,1.714
"4871",24.181,2.857
"4872",24.181,4
"4873",24.181,5.143
"4874",24.181,6.286
"4875",24.181,7.429
"4876",24.181,8.571
"4877",24.181,9.714
"4878",24.181,10.857
"4879",24.181,12
"4880",24.181,13.143
"4881",24.181,14.286
"4882",24.181,15.429
"4883",24.181,16.571
"4884",24.181,17.714
"4885",24.181,18.857
"4886",24.181,20
"4887",24.181,21.143
"4888",24.181,22.286
"4889",24.181,23.429
"4890",24.181,24.571
"4891",24.181,25.714
"4892",24.181,26.857
"4893",24.181,28
"4894",24.181,29.143
"4895",24.181,30.286
"4896",24.181,31.429
"4897",24.181,32.571
"4898",24.181,33.714
"4899",24.181,34.857
"4900",24.181,38.286
"4901",24.181,39.429
"4902",24.181,40.571
"4903",24.181,41.714
"4904",24.181,42.857
"4905",24.181,44
"4906",24.181,45.143
"4907",24.181,46.286
"4908",24.181,47.429
"4909",24.181,48.571
"4910",24.181,49.714
"4911",24.181,50.857
"4912",24.181,54.286
"4913",24.181,55.429
"4914",24.181,56.571
"4915",24.181,68
"4916",24.181,69.143
"4917",24.181,70.286
"4918",24.181,71.429
"4919",24.181,72.571
"4920",24.181,73.714
"4921",24.181,74.857
"4922",24.181,76
"4923",24.181,77.143
"4924",24.181,78.286
"4925",24.181,79.429
"4926",24.181,80.571
"4927",24.181,81.714
"4928",24.181,82.857
"4929",24.181,84
"4930",24.181,85.143
"4931",24.181,86.286
"4932",24.181,87.429
"4933",24.181,88.571
"4934",24.181,89.714
"4935",24.181,90.857
"4936",24.181,92
"4937",24.181,93.143
"4938",24.181,94.286
"4939",24.181,95.429
"4940",24.181,96.571
"4941",24.181,97.714
"4942",24.181,98.857
"4943",24.181,100
"4944",24.181,101.143
"4945",24.181,102.286
"4946",24.181,103.429
"4947",24.181,104.571
"4948",24.181,105.714
"4949",24.181,106.857
"4950",24.181,108
"4951",24.181,109.143
"4952",24.181,110.286
"4953",24.181,111.429
"4954",24.181,112.571
"4955",24.181,113.714
"4956",24.181,114.857
"4957",24.181,116
"4958",24.181,117.143
"4959",24.181,120.571
"4960",24.181,253.143
"4961",24.181,254.286
"4962",24.181,255.429
"4963",24.181,256.571
"4964",24.181,257.714
"4965",24.181,258.857
"4966",24.181,260
"4967",24.181,261.143
"4968",24.181,262.286
"4969",24.181,344.571
"4970",24.181,345.714
"4971",24.181,346.857
"4972",24.181,348
"4973",24.181,349.143
"4974",24.181,350.286
"4975",24.181,351.429
"4976",24.181,352.571
"4977",24.181,353.714
"4978",24.181,354.857
"4979",24.181,356
"4980",24.181,357.143
"4981",24.181,358.286
"4982",24.181,359.429
"4983",25.195,0.571
"4984",25.195,1.714
"4985",25.195,2.857
"4986",25.195,4
"4987",25.195,5.143
"4988",25.195,6.286
"4989",25.195,7.429
"4990",25.195,8.571
"4991",25.195,9.714
"4992",25.195,10.857
"4993",25.195,12
"4994",25.195,13.143
"4995",25.195,14.286
"4996",25.195,15.429
"4997",25.195,16.571
"4998",25.195,17.714
"4999",25.195,18.857
"5000",25.195,20
"5001",25.195,21.143
"5002",25.195,22.286
"5003",25.195,23.429
"5004",25.195,24.571
"5005",25.195,25.714
"5006",25.195,26.857
"5007",25.195,28
"5008",25.195,29.143
"5009",25.195,30.286
"5010",25.195,31.429
"5011",25.195,32.571
"5012",25.195,33.714
"5013",25.195,38.286
"5014",25.195,39.429
"5015",25.195,40.571
"5016",25.195,41.714
"5017",25.195,42.857
"5018",25.195,44
"5019",25.195,45.143
"5020",25.195,46.286
"5021",25.195,47.429
"5022",25.195,48.571
"5023",25.195,49.714
"5024",25.195,50.857
"5025",25.195,55.429
"5026",25.195,61.143
"5027",25.195,66.857
"5028",25.195,68
"5029",25.195,69.143
"5030",25.195,70.286
"5031",25.195,71.429
"5032",25.195,72.571
"5033",25.195,73.714
"5034",25.195,74.857
"5035",25.195,76
"5036",25.195,77.143
"5037",25.195,78.286
"5038",25.195,79.429
"5039",25.195,80.571
"5040",25.195,81.714
"5041",25.195,82.857
"5042",25.195,84
"5043",25.195,85.143
"5044",25.195,86.286
"5045",25.195,87.429
"5046",25.195,88.571
"5047",25.195,89.714
"5048",25.195,90.857
"5049",25.195,92
"5050",25.195,93.143
"5051",25.195,94.286
"5052",25.195,95.429
"5053",25.195,96.571
"5054",25.195,97.714
"5055",25.195,98.857
"5056",25.195,100
"5057",25.195,101.143
"5058",25.195,102.286
"5059",25.195,103.429
"5060",25.195,104.571
"5061",25.195,105.714
"5062",25.195,106.857
"5063",25.195,108
"5064",25.195,109.143
"5065",25.195,110.286
"5066",25.195,111.429
"5067",25.195,112.571
"5068",25.195,113.714
"5069",25.195,114.857
"5070",25.195,116
"5071",25.195,117.143
"5072",25.195,118.286
"5073",25.195,248.571
"5074",25.195,252
"5075",25.195,253.143
"5076",25.195,254.286
"5077",25.195,255.429
"5078",25.195,256.571
"5079",25.195,257.714
"5080",25.195,258.857
"5081",25.195,260
"5082",25.195,261.143
"5083",25.195,262.286
"5084",25.195,345.714
"5085",25.195,346.857
"5086",25.195,348
"5087",25.195,349.143
"5088",25.195,350.286
"5089",25.195,351.429
"5090",25.195,352.571
"5091",25.195,353.714
"5092",25.195,354.857
"5093",25.195,356
"5094",25.195,357.143
"5095",25.195,358.286
"5096",25.195,359.429
"5097",26.21,0.571
"5098",26.21,1.714
"5099",26.21,2.857
"5100",26.21,4
"5101",26.21,5.143
"5102",26.21,6.286
"5103",26.21,7.429
"5104",26.21,8.571
"5105",26.21,9.714
"5106",26.21,10.857
"5107",26.21,12
"5108",26.21,13.143
"5109",26.21,14.286
"5110",26.21,15.429
"5111",26.21,16.571
"5112",26.21,17.714
"5113",26.21,18.857
"5114",26.21,20
"5115",26.21,21.143
"5116",26.21,22.286
"5117",26.21,23.429
"5118",26.21,24.571
"5119",26.21,25.714
"5120",26.21,26.857
"5121",26.21,28
"5122",26.21,29.143
"5123",26.21,30.286
"5124",26.21,31.429
"5125",26.21,32.571
"5126",26.21,33.714
"5127",26.21,37.143
"5128",26.21,38.286
"5129",26.21,39.429
"5130",26.21,40.571
"5131",26.21,41.714
"5132",26.21,42.857
"5133",26.21,44
"5134",26.21,45.143
"5135",26.21,46.286
"5136",26.21,47.429
"5137",26.21,48.571
"5138",26.21,49.714
"5139",26.21,57.714
"5140",26.21,58.857
"5141",26.21,60
"5142",26.21,61.143
"5143",26.21,62.286
"5144",26.21,63.429
"5145",26.21,64.571
"5146",26.21,65.714
"5147",26.21,66.857
"5148",26.21,68
"5149",26.21,69.143
"5150",26.21,70.286
"5151",26.21,71.429
"5152",26.21,72.571
"5153",26.21,73.714
"5154",26.21,74.857
"5155",26.21,76
"5156",26.21,77.143
"5157",26.21,78.286
"5158",26.21,79.429
"5159",26.21,80.571
"5160",26.21,81.714
"5161",26.21,82.857
"5162",26.21,84
"5163",26.21,85.143
"5164",26.21,86.286
"5165",26.21,87.429
"5166",26.21,88.571
"5167",26.21,89.714
"5168",26.21,90.857
"5169",26.21,92
"5170",26.21,93.143
"5171",26.21,94.286
"5172",26.21,95.429
"5173",26.21,96.571
"5174",26.21,97.714
"5175",26.21,98.857
"5176",26.21,100
"5177",26.21,101.143
"5178",26.21,102.286
"5179",26.21,103.429
"5180",26.21,104.571
"5181",26.21,105.714
"5182",26.21,106.857
"5183",26.21,108
"5184",26.21,109.143
"5185",26.21,110.286
"5186",26.21,111.429
"5187",26.21,112.571
"5188",26.21,113.714
"5189",26.21,114.857
"5190",26.21,116
"5191",26.21,117.143
"5192",26.21,118.286
"5193",26.21,119.429
"5194",26.21,248.571
"5195",26.21,250.857
"5196",26.21,252
"5197",26.21,253.143
"5198",26.21,254.286
"5199",26.21,255.429
"5200",26.21,256.571
"5201",26.21,257.714
"5202",26.21,258.857
"5203",26.21,260
"5204",26.21,261.143
"5205",26.21,262.286
"5206",26.21,278.286
"5207",26.21,279.429
"5208",26.21,345.714
"5209",26.21,346.857
"5210",26.21,348
"5211",26.21,349.143
"5212",26.21,350.286
"5213",26.21,351.429
"5214",26.21,352.571
"5215",26.21,353.714
"5216",26.21,354.857
"5217",26.21,356
"5218",26.21,357.143
"5219",26.21,358.286
"5220",26.21,359.429
"5221",27.224,0.571
"5222",27.224,1.714
"5223",27.224,2.857
"5224",27.224,4
"5225",27.224,5.143
"5226",27.224,6.286
"5227",27.224,7.429
"5228",27.224,8.571
"5229",27.224,9.714
"5230",27.224,10.857
"5231",27.224,12
"5232",27.224,13.143
"5233",27.224,14.286
"5234",27.224,15.429
"5235",27.224,16.571
"5236",27.224,17.714
"5237",27.224,18.857
"5238",27.224,20
"5239",27.224,21.143
"5240",27.224,22.286
"5241",27.224,23.429
"5242",27.224,24.571
"5243",27.224,25.714
"5244",27.224,26.857
"5245",27.224,28
"5246",27.224,29.143
"5247",27.224,30.286
"5248",27.224,31.429
"5249",27.224,32.571
"5250",27.224,33.714
"5251",27.224,36
"5252",27.224,37.143
"5253",27.224,38.286
"5254",27.224,39.429
"5255",27.224,40.571
"5256",27.224,41.714
"5257",27.224,42.857
"5258",27.224,44
"5259",27.224,45.143
"5260",27.224,46.286
"5261",27.224,47.429
"5262",27.224,48.571
"5263",27.224,53.143
"5264",27.224,54.286
"5265",27.224,55.429
"5266",27.224,56.571
"5267",27.224,57.714
"5268",27.224,58.857
"5269",27.224,60
"5270",27.224,61.143
"5271",27.224,62.286
"5272",27.224,63.429
"5273",27.224,64.571
"5274",27.224,65.714
"5275",27.224,66.857
"5276",27.224,68
"5277",27.224,69.143
"5278",27.224,70.286
"5279",27.224,71.429
"5280",27.224,72.571
"5281",27.224,73.714
"5282",27.224,74.857
"5283",27.224,76
"5284",27.224,77.143
"5285",27.224,78.286
"5286",27.224,79.429
"5287",27.224,80.571
"5288",27.224,81.714
"5289",27.224,82.857
"5290",27.224,84
"5291",27.224,85.143
"5292",27.224,86.286
"5293",27.224,87.429
"5294",27.224,88.571
"5295",27.224,89.714
"5296",27.224,90.857
"5297",27.224,92
"5298",27.224,93.143
"5299",27.224,94.286
"5300",27.224,95.429
"5301",27.224,96.571
"5302",27.224,97.714
"5303",27.224,98.857
"5304",27.224,100
"5305",27.224,101.143
"5306",27.224,102.286
"5307",27.224,103.429
"5308",27.224,104.571
"5309",27.224,105.714
"5310",27.224,106.857
"5311",27.224,108
"5312",27.224,109.143
"5313",27.224,110.286
"5314",27.224,111.429
"5315",27.224,112.571
"5316",27.224,113.714
"5317",27.224,114.857
"5318",27.224,116
"5319",27.224,117.143
"5320",27.224,118.286
"5321",27.224,119.429
"5322",27.224,246.286
"5323",27.224,247.429
"5324",27.224,249.714
"5325",27.224,250.857
"5326",27.224,252
"5327",27.224,253.143
"5328",27.224,254.286
"5329",27.224,255.429
"5330",27.224,256.571
"5331",27.224,257.714
"5332",27.224,258.857
"5333",27.224,260
"5334",27.224,261.143
"5335",27.224,262.286
"5336",27.224,278.286
"5337",27.224,279.429
"5338",27.224,346.857
"5339",27.224,348
"5340",27.224,349.143
"5341",27.224,350.286
"5342",27.224,351.429
"5343",27.224,352.571
"5344",27.224,353.714
"5345",27.224,354.857
"5346",27.224,356
"5347",27.224,357.143
"5348",27.224,358.286
"5349",27.224,359.429
"5350",28.239,0.571
"5351",28.239,1.714
"5352",28.239,2.857
"5353",28.239,4
"5354",28.239,5.143
"5355",28.239,6.286
"5356",28.239,7.429
"5357",28.239,8.571
"5358",28.239,9.714
"5359",28.239,10.857
"5360",28.239,12
"5361",28.239,13.143
"5362",28.239,14.286
"5363",28.239,15.429
"5364",28.239,16.571
"5365",28.239,17.714
"5366",28.239,18.857
"5367",28.239,20
"5368",28.239,21.143
"5369",28.239,22.286
"5370",28.239,23.429
"5371",28.239,24.571
"5372",28.239,25.714
"5373",28.239,26.857
"5374",28.239,28
"5375",28.239,29.143
"5376",28.239,30.286
"5377",28.239,31.429
"5378",28.239,32.571
"5379",28.239,33.714
"5380",28.239,34.857
"5381",28.239,36
"5382",28.239,37.143
"5383",28.239,38.286
"5384",28.239,39.429
"5385",28.239,40.571
"5386",28.239,41.714
"5387",28.239,42.857
"5388",28.239,44
"5389",28.239,45.143
"5390",28.239,46.286
"5391",28.239,47.429
"5392",28.239,52
"5393",28.239,53.143
"5394",28.239,54.286
"5395",28.239,55.429
"5396",28.239,56.571
"5397",28.239,57.714
"5398",28.239,58.857
"5399",28.239,60
"5400",28.239,61.143
"5401",28.239,62.286
"5402",28.239,63.429
"5403",28.239,64.571
"5404",28.239,65.714
"5405",28.239,66.857
"5406",28.239,68
"5407",28.239,69.143
"5408",28.239,70.286
"5409",28.239,71.429
"5410",28.239,72.571
"5411",28.239,73.714
"5412",28.239,74.857
"5413",28.239,76
"5414",28.239,77.143
"5415",28.239,78.286
"5416",28.239,79.429
"5417",28.239,80.571
"5418",28.239,81.714
"5419",28.239,82.857
"5420",28.239,84
"5421",28.239,85.143
"5422",28.239,86.286
"5423",28.239,87.429
"5424",28.239,88.571
"5425",28.239,89.714
"5426",28.239,90.857
"5427",28.239,92
"5428",28.239,93.143
"5429",28.239,94.286
"5430",28.239,95.429
"5431",28.239,96.571
"5432",28.239,97.714
"5433",28.239,98.857
"5434",28.239,100
"5435",28.239,101.143
"5436",28.239,102.286
"5437",28.239,103.429
"5438",28.239,104.571
"5439",28.239,105.714
"5440",28.239,106.857
"5441",28.239,108
"5442",28.239,109.143
"5443",28.239,110.286
"5444",28.239,111.429
"5445",28.239,112.571
"5446",28.239,113.714
"5447",28.239,114.857
"5448",28.239,116
"5449",28.239,117.143
"5450",28.239,118.286
"5451",28.239,119.429
"5452",28.239,120.571
"5453",28.239,246.286
"5454",28.239,249.714
"5455",28.239,250.857
"5456",28.239,252
"5457",28.239,253.143
"5458",28.239,254.286
"5459",28.239,255.429
"5460",28.239,256.571
"5461",28.239,257.714
"5462",28.239,258.857
"5463",28.239,260
"5464",28.239,261.143
"5465",28.239,262.286
"5466",28.239,278.286
"5467",28.239,343.429
"5468",28.239,349.143
"5469",28.239,350.286
"5470",28.239,351.429
"5471",28.239,352.571
"5472",28.239,353.714
"5473",28.239,354.857
"5474",28.239,356
"5475",28.239,357.143
"5476",28.239,358.286
"5477",28.239,359.429
"5478",29.253,0.571
"5479",29.253,1.714
"5480",29.253,2.857
"5481",29.253,4
"5482",29.253,5.143
"5483",29.253,6.286
"5484",29.253,7.429
"5485",29.253,8.571
"5486",29.253,9.714
"5487",29.253,10.857
"5488",29.253,12
"5489",29.253,13.143
"5490",29.253,14.286
"5491",29.253,15.429
"5492",29.253,16.571
"5493",29.253,17.714
"5494",29.253,18.857
"5495",29.253,20
"5496",29.253,21.143
"5497",29.253,22.286
"5498",29.253,23.429
"5499",29.253,24.571
"5500",29.253,25.714
"5501",29.253,26.857
"5502",29.253,28
"5503",29.253,29.143
"5504",29.253,30.286
"5505",29.253,31.429
"5506",29.253,32.571
"5507",29.253,33.714
"5508",29.253,36
"5509",29.253,37.143
"5510",29.253,38.286
"5511",29.253,39.429
"5512",29.253,40.571
"5513",29.253,41.714
"5514",29.253,42.857
"5515",29.253,44
"5516",29.253,45.143
"5517",29.253,46.286
"5518",29.253,47.429
"5519",29.253,50.857
"5520",29.253,52
"5521",29.253,53.143
"5522",29.253,54.286
"5523",29.253,55.429
"5524",29.253,56.571
"5525",29.253,57.714
"5526",29.253,58.857
"5527",29.253,60
"5528",29.253,61.143
"5529",29.253,62.286
"5530",29.253,63.429
"5531",29.253,64.571
"5532",29.253,65.714
"5533",29.253,66.857
"5534",29.253,68
"5535",29.253,69.143
"5536",29.253,70.286
"5537",29.253,71.429
"5538",29.253,72.571
"5539",29.253,73.714
"5540",29.253,74.857
"5541",29.253,76
"5542",29.253,77.143
"5543",29.253,78.286
"5544",29.253,79.429
"5545",29.253,80.571
"5546",29.253,81.714
"5547",29.253,82.857
"5548",29.253,84
"5549",29.253,85.143
"5550",29.253,86.286
"5551",29.253,87.429
"5552",29.253,88.571
"5553",29.253,89.714
"5554",29.253,90.857
"5555",29.253,92
"5556",29.253,93.143
"5557",29.253,94.286
"5558",29.253,95.429
"5559",29.253,96.571
"5560",29.253,97.714
"5561",29.253,98.857
"5562",29.253,100
"5563",29.253,101.143
"5564",29.253,102.286
"5565",29.253,103.429
"5566",29.253,104.571
"5567",29.253,105.714
"5568",29.253,106.857
"5569",29.253,108
"5570",29.253,109.143
"5571",29.253,110.286
"5572",29.253,111.429
"5573",29.253,112.571
"5574",29.253,113.714
"5575",29.253,114.857
"5576",29.253,116
"5577",29.253,117.143
"5578",29.253,118.286
"5579",29.253,119.429
"5580",29.253,120.571
"5581",29.253,121.714
"5582",29.253,246.286
"5583",29.253,248.571
"5584",29.253,249.714
"5585",29.253,250.857
"5586",29.253,252
"5587",29.253,253.143
"5588",29.253,254.286
"5589",29.253,255.429
"5590",29.253,256.571
"5591",29.253,257.714
"5592",29.253,258.857
"5593",29.253,260
"5594",29.253,261.143
"5595",29.253,262.286
"5596",29.253,263.429
"5597",29.253,264.571
"5598",29.253,269.143
"5599",29.253,277.143
"5600",29.253,278.286
"5601",29.253,350.286
"5602",29.253,351.429
"5603",29.253,352.571
"5604",29.253,353.714
"5605",29.253,354.857
"5606",29.253,356
"5607",29.253,357.143
"5608",29.253,358.286
"5609",29.253,359.429
"5610",30.268,0.571
"5611",30.268,1.714
"5612",30.268,2.857
"5613",30.268,4
"5614",30.268,5.143
"5615",30.268,6.286
"5616",30.268,7.429
"5617",30.268,8.571
"5618",30.268,9.714
"5619",30.268,10.857
"5620",30.268,12
"5621",30.268,13.143
"5622",30.268,14.286
"5623",30.268,15.429
"5624",30.268,16.571
"5625",30.268,17.714
"5626",30.268,18.857
"5627",30.268,20
"5628",30.268,21.143
"5629",30.268,22.286
"5630",30.268,23.429
"5631",30.268,24.571
"5632",30.268,25.714
"5633",30.268,26.857
"5634",30.268,28
"5635",30.268,29.143
"5636",30.268,30.286
"5637",30.268,31.429
"5638",30.268,32.571
"5639",30.268,33.714
"5640",30.268,34.857
"5641",30.268,36
"5642",30.268,37.143
"5643",30.268,38.286
"5644",30.268,39.429
"5645",30.268,40.571
"5646",30.268,41.714
"5647",30.268,42.857
"5648",30.268,44
"5649",30.268,45.143
"5650",30.268,46.286
"5651",30.268,47.429
"5652",30.268,48.571
"5653",30.268,49.714
"5654",30.268,50.857
"5655",30.268,52
"5656",30.268,53.143
"5657",30.268,54.286
"5658",30.268,55.429
"5659",30.268,56.571
"5660",30.268,57.714
"5661",30.268,58.857
"5662",30.268,60
"5663",30.268,61.143
"5664",30.268,62.286
"5665",30.268,63.429
"5666",30.268,64.571
"5667",30.268,65.714
"5668",30.268,66.857
"5669",30.268,68
"5670",30.268,69.143
"5671",30.268,70.286
"5672",30.268,71.429
"5673",30.268,72.571
"5674",30.268,73.714
"5675",30.268,74.857
"5676",30.268,76
"5677",30.268,77.143
"5678",30.268,78.286
"5679",30.268,79.429
"5680",30.268,80.571
"5681",30.268,81.714
"5682",30.268,82.857
"5683",30.268,84
"5684",30.268,85.143
"5685",30.268,86.286
"5686",30.268,87.429
"5687",30.268,88.571
"5688",30.268,89.714
"5689",30.268,90.857
"5690",30.268,92
"5691",30.268,93.143
"5692",30.268,94.286
"5693",30.268,95.429
"5694",30.268,96.571
"5695",30.268,97.714
"5696",30.268,98.857
"5697",30.268,100
"5698",30.268,101.143
"5699",30.268,102.286
"5700",30.268,103.429
"5701",30.268,104.571
"5702",30.268,105.714
"5703",30.268,106.857
"5704",30.268,108
"5705",30.268,109.143
"5706",30.268,110.286
"5707",30.268,111.429
"5708",30.268,112.571
"5709",30.268,113.714
"5710",30.268,114.857
"5711",30.268,116
"5712",30.268,117.143
"5713",30.268,118.286
"5714",30.268,119.429
"5715",30.268,245.143
"5716",30.268,247.429
"5717",30.268,248.571
"5718",30.268,249.714
"5719",30.268,250.857
"5720",30.268,252
"5721",30.268,253.143
"5722",30.268,254.286
"5723",30.268,255.429
"5724",30.268,256.571
"5725",30.268,257.714
"5726",30.268,258.857
"5727",30.268,260
"5728",30.268,261.143
"5729",30.268,262.286
"5730",30.268,263.429
"5731",30.268,264.571
"5732",30.268,265.714
"5733",30.268,266.857
"5734",30.268,268
"5735",30.268,269.143
"5736",30.268,270.286
"5737",30.268,274.857
"5738",30.268,276
"5739",30.268,277.143
"5740",30.268,278.286
"5741",30.268,351.429
"5742",30.268,352.571
"5743",30.268,353.714
"5744",30.268,354.857
"5745",30.268,356
"5746",30.268,357.143
"5747",30.268,358.286
"5748",30.268,359.429
"5749",31.282,0.571
"5750",31.282,1.714
"5751",31.282,2.857
"5752",31.282,4
"5753",31.282,5.143
"5754",31.282,6.286
"5755",31.282,7.429
"5756",31.282,8.571
"5757",31.282,9.714
"5758",31.282,10.857
"5759",31.282,12
"5760",31.282,13.143
"5761",31.282,14.286
"5762",31.282,15.429
"5763",31.282,21.143
"5764",31.282,22.286
"5765",31.282,23.429
"5766",31.282,24.571
"5767",31.282,25.714
"5768",31.282,26.857
"5769",31.282,31.429
"5770",31.282,34.857
"5771",31.282,36
"5772",31.282,37.143
"5773",31.282,38.286
"5774",31.282,39.429
"5775",31.282,40.571
"5776",31.282,41.714
"5777",31.282,42.857
"5778",31.282,44
"5779",31.282,45.143
"5780",31.282,46.286
"5781",31.282,47.429
"5782",31.282,48.571
"5783",31.282,49.714
"5784",31.282,50.857
"5785",31.282,52
"5786",31.282,53.143
"5787",31.282,54.286
"5788",31.282,55.429
"5789",31.282,56.571
"5790",31.282,57.714
"5791",31.282,58.857
"5792",31.282,60
"5793",31.282,61.143
"5794",31.282,62.286
"5795",31.282,63.429
"5796",31.282,64.571
"5797",31.282,65.714
"5798",31.282,66.857
"5799",31.282,68
"5800",31.282,69.143
"5801",31.282,70.286
"5802",31.282,71.429
"5803",31.282,72.571
"5804",31.282,73.714
"5805",31.282,74.857
"5806",31.282,76
"5807",31.282,77.143
"5808",31.282,78.286
"5809",31.282,79.429
"5810",31.282,80.571
"5811",31.282,81.714
"5812",31.282,82.857
"5813",31.282,84
"5814",31.282,85.143
"5815",31.282,86.286
"5816",31.282,87.429
"5817",31.282,88.571
"5818",31.282,89.714
"5819",31.282,90.857
"5820",31.282,92
"5821",31.282,93.143
"5822",31.282,94.286
"5823",31.282,95.429
"5824",31.282,96.571
"5825",31.282,97.714
"5826",31.282,98.857
"5827",31.282,100
"5828",31.282,101.143
"5829",31.282,102.286
"5830",31.282,103.429
"5831",31.282,104.571
"5832",31.282,105.714
"5833",31.282,106.857
"5834",31.282,108
"5835",31.282,109.143
"5836",31.282,110.286
"5837",31.282,111.429
"5838",31.282,112.571
"5839",31.282,113.714
"5840",31.282,114.857
"5841",31.282,116
"5842",31.282,117.143
"5843",31.282,118.286
"5844",31.282,119.429
"5845",31.282,120.571
"5846",31.282,130.857
"5847",31.282,244
"5848",31.282,247.429
"5849",31.282,248.571
"5850",31.282,249.714
